InvoiceDate,Qnty
2019-10-10,305.0
2019-10-12,40.0
2019-10-13,157.0
2019-10-14,120.0
2019-10-15,30.0
2019-10-16,140.0
2019-10-24,65.0
2019-10-26,40.0
2019-10-27,50.0
2019-10-29,10.0
2019-10-30,20.0
2019-11-02,116.0
2019-11-03,18.0
2019-11-04,122.0
2019-11-05,30.0
2019-11-06,150.0
2019-11-07,190.0
2019-11-09,19.0
2019-11-10,10.0
2019-11-11,145.0
2019-11-12,60.0
2019-11-13,350.0
2019-11-14,278.0
2019-11-16,145.0
2019-11-17,180.0
2019-11-19,150.0
2019-11-20,503.0
2019-11-21,56.0
2019-11-23,26.0
2019-11-24,293.0
2019-11-25,758.0
2019-11-26,30.0
2019-11-27,132.0
2019-11-28,160.0
2019-11-30,173.0
2019-12-01,300.0
2019-12-02,210.0
2019-12-03,35.0
2019-12-04,550.0
2019-12-05,455.0
2019-12-07,90.0
2019-12-08,100.0
2019-12-09,57.0
2019-12-10,345.0
2019-12-11,12.0
2019-12-12,20.0
2019-12-14,18.0
2019-12-15,10.0
2019-12-16,180.0
2019-12-17,310.0
2019-12-19,136.0
2019-12-21,17.0
2019-12-22,308.0
2019-12-23,200.0
2019-12-24,60.0
2019-12-25,415.0
2019-12-26,306.0
2019-12-28,292.0
2019-12-29,370.0
2019-12-30,85.0
2019-12-31,205.0
2020-01-01,107.0
2020-01-02,220.0
2020-01-04,81.0
2020-01-05,12.0
2020-01-06,5.0
2020-01-07,40.0
2020-01-08,94.0
2020-01-09,50.0
2020-01-11,70.0
2020-01-12,30.0
2020-01-13,16.0
2020-01-14,612.0
2020-01-15,272.0
2020-01-16,80.0
2020-01-18,320.0
2020-01-19,19.0
2020-01-20,20.0
2020-01-21,92.0
2020-01-22,18.0
2020-01-23,312.0
2020-01-25,38.0
2020-01-26,17.0
2020-01-27,50.0
2020-01-28,220.0
2020-01-30,6.0
2020-02-01,256.0
2020-02-02,20.0
2020-02-03,3.0
2020-05-18,50.0
2020-05-28,65.0
2020-05-30,349.0
2020-05-31,203.0
2020-06-01,130.0
2020-06-02,321.0
2020-06-03,381.0
2020-06-04,95.0
2020-06-06,114.0
2020-06-07,90.0
2020-06-08,320.0
2020-06-09,300.0
2020-06-10,238.0
2020-06-11,499.0
2020-06-13,473.0
2020-06-14,363.0
2020-06-15,430.0
2020-06-16,37.0
2020-06-17,425.0
2020-06-18,112.0
2020-06-20,186.0
2020-06-21,69.0
2020-06-22,95.0
2020-06-23,178.0
2020-06-24,481.0
2020-06-25,200.0
2020-06-27,1487.0
2020-06-28,175.0
2020-06-29,299.0
2020-06-30,73.0
2020-07-01,45.0
2020-07-02,431.0
2020-07-04,244.0
2020-07-05,296.0
2020-07-06,96.0
2020-07-07,217.0
2020-07-08,96.0
2020-07-09,812.0
2020-07-11,261.0
2020-07-12,360.0
2020-07-13,120.0
2020-07-14,285.0
